Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.03    0.00 30048889/30048889     SatProblem::getClVec(int) [24]
                0.03    0.00 28205640/28205640     SatProblem::getFixedClausei(int) [26]
                0.00    0.00   50010/739963      SatProblem::getNumSat() [39]
                0.00    0.00  408057/408057      SatProblem::getCnjSize(int) [57]
                0.00    0.00  207850/207850      SatProblem::getCnj(int, int) [59]
                0.00    0.00  121929/7106652     SatProblem::getVar(int) [56]
                0.00    0.00   50010/191564      SatProblem::addNumSat(int) [60]
-----------------------------------------------
                0.01    0.17   99972/99972       SampleSAT::walk() [8]
[15]     0.0    0.01    0.17   99972         SampleSAT::simAnnealing() [15]
                0.04    0.06   99972/5301844     SatProblem::getNsc2(int*, int) [10]
                0.01    0.05   91536/191564      SatProblem::afterFlip(int*, int) [18]
                0.00    0.00  220204/520474      SatProblem::getGrand() [40]
                0.00    0.00   99972/739963      SatProblem::getNumSat() [39]
                0.00    0.00  132087/7106652     SatProblem::getVar(int) [56]
                0.00    0.00   99972/99972       SampleSAT::getTemp() [61]
                0.00    0.00   91536/191564      SatProblem::addNumSat(int) [60]
-----------------------------------------------
                0.00    0.00     307/196449688     SatProblem::setClause(int, int) [49]
                0.00    0.00 2838858/196449688     SatProblem::getNsc1(int*, int) [20]
                0.00    0.00 4179225/196449688     SatProblem::afterFlip(int*, int) [18]
                0.16    0.00 189431298/196449688     SatProblem::getNsc2(int*, int) [10]
[16]     0.0    0.17    0.00 196449688         std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [16]
-----------------------------------------------
                0.00    0.00     340/218244349     SatProblem::setClause(int, int) [49]
                0.00    0.00    1900/218244349     SatProblem::initParams() [48]
                0.00    0.00    2184/218244349     SatProblem::parseCnfFile(char*) [27]
                0.00    0.00 3038898/218244349     SatProblem::getNsc1(int*, int) [20]
                0.00    0.00 4562353/218244349     SatProblem::afterFlip(int*, int) [18]
                0.14    0.00 210638674/218244349     SatProblem::getNsc2(int*, int) [10]
[17]     0.0    0.14    0.00 218244349         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [17]
-----------------------------------------------
                0.01    0.03   50010/191564      SatProblem::getNsc1(int*, int) [20]
                0.01    0.03   50018/191564      SampleSAT::greedyWalk() [9]
                0.01    0.05   91536/191564      SampleSAT::simAnnealing() [15]
[18]     0.0    0.03    0.10  191564         SatProblem::afterFlip(int*, int) [18]
                0.06    0.00 3796097/89228031     SatProblem::isSatCnj(int*, int) [11]
                0.02    0.00 3796097/174659111     std::_List_iterator<int>::operator++(int) [12]
                0.00    0.00 4179225/196453498     std::list<int, std::allocator<int> >::end() [13]
                0.01    0.00 7592194/178455208     std::_List_iterator<int>::operator*() const [19]
                0.00    0.00 4179225/196449688     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [16]
                0.00    0.00 4562353/218244349     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [17]
                0.00    0.00  383128/21790577     std::list<int, std::allocator<int> >::begin() [42]
-----------------------------------------------
                0.00    0.00     274/178455208     SatProblem::setClause(int, int) [49]
                0.00    0.00 2638818/178455208     SatProblem::getNsc1(int*, int) [20]
                0.01    0.00 7592194/178455208     SatProblem::afterFlip(int*, int) [18]
                0.11    0.00 168223922/178455208     SatProblem::getNsc2(int*, int) [10]
[19]     0.0    0.12    0.00 178455208         std::_List_iterator<int>::operator*() const [19]
-----------------------------------------------
                0.01    0.08   50010/50010       SampleSAT::randomWalk() [14]
[20]     0.0    0.01    0.08   50010         SatProblem::getNsc1(int*, int) [20]
                0.01    0.03   50010/191564      SatProblem::afterFlip(int*, int) [18]
                0.02    0.00 1319409/89228031     SatProblem::isSatCnj(int*, int) [11]
                0.01    0.00 2638818/174659111     std::_List_iterator<int>::operator++(int) [12]
                0.00    0.00 2838858/196453498     std::list<int, std::allocator<int> >::end() [13]
                0.00    0.00 2838858/196449688     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [16]
                0.00    0.00 3038898/218244349     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [17]
                0.00    0.00 2638818/178455208     std::_List_iterator<int>::operator*() const [19]
                0.00    0.00  200040/21790577     std::list<int, std::allocator<int> >::begin() [42]
-----------------------------------------------
                0.01    0.00 21790577/218244075     std::list<int, std::allocator<int> >::begin() [42]
                0.06    0.00 196453498/218244075     std::list<int, std::allocator<int> >::end() [13]
[21]     0.0    0.07    0.00 218244075         std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [21]
-----------------------------------------------
                0.05    0.00 56611320/56611320     SampleSAT::randomWalk() [14]
[22]     0.0    0.05    0.00 56611320         SatProblem::getClVecSize() [22]
-----------------------------------------------
                0.05    0.00       1/1           main [1]
[23]     0.0    0.05    0.00       1         SatProblem::parseSliFile(char*) [23]
-----------------------------------------------
                0.03    0.00 30048889/30048889     SampleSAT::randomWalk() [14]
[24]     0.0    0.03    0.00 30048889         SatProblem::getClVec(int) [24]
-----------------------------------------------
                0.03    0.00       1/1           SliceSampling::learn(int*, char*, int, bool, char*) [2]
[25]     0.0    0.03    0.00       1         SliceSampling::lallocate(int) [25]
-----------------------------------------------
                0.03    0.00 28205640/28205640     SampleSAT::randomWalk() [14]
[26]     0.0    0.03    0.00 28205640         SatProblem::getFixedClausei(int) [26]
-----------------------------------------------
                0.00    0.02       1/1           main [1]
[27]     0.0    0.00    0.02       1         SatProblem::parseCnfFile(char*) [27]
                0.00    0.02       1/1           SatProblem::allocate() [29]
                0.00    0.00    2184/3810        std::list<int, std::allocator<int> >::push_back(int const&) [47]
                0.00    0.00    2184/218244349     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [17]
-----------------------------------------------
                0.00    0.00       4/552         std::_List_base<int, std::allocator<int> >::_List_base() [44]
                0.02    0.00     548/552         std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [30]
[28]     0.0    0.02    0.00     552         std::_List_base<int, std::allocator<int> >::_M_init() [28]
-----------------------------------------------
                0.00    0.02       1/1           SatProblem::parseCnfFile(char*) [27]
[29]     0.0    0.00    0.02       1         SatProblem::allocate() [29]
                0.00    0.02       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [36]
                0.00    0.00       4/4           std::list<int, std::allocator<int> >::list() [45]
                0.00    0.00       4/4           std::list<int, std::allocator<int> >::~list() [134]
-----------------------------------------------
                0.00    0.02     548/548         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [31]
[30]     0.0    0.00    0.02     548         std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [30]
                0.02    0.00     548/552         std::_List_base<int, std::allocator<int> >::_M_init() [28]
                0.00    0.00     548/548         std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [82]
                0.00    0.00     548/548         std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [85]
                0.00    0.00     548/548         std::allocator<std::_List_node<int> >::~allocator() [84]
-----------------------------------------------
                0.00    0.02     548/548         void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [32]
[31]     0.0    0.00    0.02     548         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [31]
                0.00    0.02     548/548         std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [30]
                0.00    0.00     548/4358        std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [64]
                0.00    0.00     548/4358        std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [65]
                0.00    0.00     548/4358        std::allocator<int>::~allocator() [66]
                0.00    0.00     548/548         std::list<int, std::allocator<int> >::end() const [80]
                0.00    0.00     548/548         std::list<int, std::allocator<int> >::begin() const [81]
                0.00    0.00     548/548         void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [86]
-----------------------------------------------
                0.00    0.02     548/548         void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [33]
[32]     0.0    0.00    0.02     548         void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [32]
                0.00    0.02     548/548         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [31]
                0.00    0.00     548/4358        operator new(unsigned int, void*) [67]
-----------------------------------------------
                0.00    0.02       4/4           void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [37]
[33]     0.0    0.00    0.02       4         void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [33]
                0.00    0.02     548/548         void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [32]
-----------------------------------------------
                0.00    0.02       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [35]
[34]     0.0    0.00    0.02       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [34]
                0.00    0.02       4/4           void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [38]
                0.00    0.00      16/16          std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [108]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::base() const [107]
                0.00    0.00       8/8           std::list<int, std::allocator<int> >* std::__uninitialized_move_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [116]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [121]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::begin() [136]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&) [120]
                0.00    0.00       4/4           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_allocate(unsigned int) [130]
                0.00    0.00       4/4           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [140]
                0.00    0.00       4/4           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_deallocate(std::list<int, std::allocator<int> >*, unsigned int) [132]
-----------------------------------------------
                0.00    0.02       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [36]
[35]     0.0    0.00    0.02       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [35]
                0.00    0.02       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [34]
-----------------------------------------------
                0.00    0.02       4/4           SatProblem::allocate() [29]
[36]     0.0    0.00    0.02       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [36]
                0.00    0.02       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [35]
                0.00    0.00       8/24          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const [106]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::end() [135]
-----------------------------------------------
                0.00    0.02       4/4           void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [38]
[37]     0.0    0.00    0.02       4         void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [37]
                0.00    0.02       4/4           void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [33]
-----------------------------------------------
                0.00    0.02       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [34]
[38]     0.0    0.00    0.02       4         void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [38]
                0.00    0.02       4/4           void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [37]
-----------------------------------------------
                0.00    0.00   50010/739963      SampleSAT::randomWalk() [14]
                0.00    0.00   99972/739963      SampleSAT::simAnnealing() [15]
                0.00    0.00  198417/739963      SampleSAT::greedyWalk() [9]
                0.01    0.00  391564/739963      SampleSAT::walk() [8]
[39]     0.0    0.01    0.00  739963         SatProblem::getNumSat() [39]
-----------------------------------------------
                0.00    0.00       1/520474      SliceSampling::malearn(int, bool, char*) [5]
                0.00    0.00     104/520474      SampleSAT::init_model() [52]
                0.00    0.00     137/520474      SliceSampling::sampleU() [51]
                0.00    0.00  220204/520474      SampleSAT::simAnnealing() [15]
                0.00    0.01  300028/520474      SampleSAT::walk() [8]
[40]     0.0    0.00    0.01  520474         SatProblem::getGrand() [40]
                0.01    0.00  520474/520474      Random::genrand() [41]
-----------------------------------------------
                0.01    0.00  520474/520474      SatProblem::getGrand() [40]
[41]     0.0    0.01    0.00  520474         Random::genrand() [41]
-----------------------------------------------
                0.00    0.00      33/21790577     SatProblem::setClause(int, int) [49]
                0.00    0.00  200040/21790577     SatProblem::getNsc1(int*, int) [20]
                0.00    0.00  383128/21790577     SatProblem::afterFlip(int*, int) [18]
                0.00    0.01 21207376/21790577     SatProblem::getNsc2(int*, int) [10]
[42]     0.0    0.00    0.01 21790577         std::list<int, std::allocator<int> >::begin() [42]
                0.01    0.00 21790577/218244075     std::_List_iterator<int>::_List_iterator(std::_List_node_base*) [21]
-----------------------------------------------
                0.01    0.00       1/1           SliceSampling::sampleX() [6]
[43]     0.0    0.01    0.00       1         SatProblem::getNumFixedClause() [43]
-----------------------------------------------
                0.00    0.00       4/4           std::list<int, std::allocator<int> >::list() [45]
[44]     0.0    0.00    0.00       4         std::_List_base<int, std::allocator<int> >::_List_base() [44]
                0.00    0.00       4/552         std::_List_base<int, std::allocator<int> >::_M_init() [28]
                0.00    0.00       4/4           std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [125]
-----------------------------------------------
                0.00    0.00       4/4           SatProblem::allocate() [29]
[45]     0.0    0.00    0.00       4         std::list<int, std::allocator<int> >::list() [45]
                0.00    0.00       4/4           std::_List_base<int, std::allocator<int> >::_List_base() [44]
-----------------------------------------------
                0.00    0.00       1/1           SampleSAT::solve(SatProblem*, int*) [7]
[46]     0.0    0.00    0.00       1         SatProblem::initSatCheck(int*) [46]
                0.00    0.00     564/89228031     SatProblem::isSatCnj(int*, int) [11]
-----------------------------------------------
                0.00    0.00    1626/3810        SatProblem::initParams() [48]
                0.00    0.00    2184/3810        SatProblem::parseCnfFile(char*) [27]
[47]     0.0    0.00    0.00    3810         std::list<int, std::allocator<int> >::push_back(int const&) [47]
                0.00    0.00    3810/196453498     std::list<int, std::allocator<int> >::end() [13]
                0.00    0.00    3810/3810        std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [74]
-----------------------------------------------
                0.00    0.00       1/1           SliceSampling::sampleX() [6]
[48]     0.0    0.00    0.00       1         SatProblem::initParams() [48]
                0.00    0.00    1626/3810        std::list<int, std::allocator<int> >::push_back(int const&) [47]
                0.00    0.00    1900/218244349     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [17]
                0.00    0.00     274/274         std::list<int, std::allocator<int> >::empty() const [88]
-----------------------------------------------
                0.00    0.00      33/33          SliceSampling::unitProc(int, int) [50]
[49]     0.0    0.00    0.00      33         SatProblem::setClause(int, int) [49]
                0.00    0.00     274/174659111     std::_List_iterator<int>::operator++(int) [12]
                0.00    0.00     307/196453498     std::list<int, std::allocator<int> >::end() [13]
                0.00    0.00     307/196449688     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [16]
                0.00    0.00     340/218244349     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [17]
                0.00    0.00     274/178455208     std::_List_iterator<int>::operator*() const [19]
                0.00    0.00      33/21790577     std::list<int, std::allocator<int> >::begin() [42]
-----------------------------------------------
                0.00    0.00      33/33          SliceSampling::sampleX() [6]
[50]     0.0    0.00    0.00      33         SliceSampling::unitProc(int, int) [50]
                0.00    0.00      33/33          SatProblem::setClause(int, int) [49]
                0.00    0.00      66/74          Timer::time() [90]
                0.00    0.00      33/33          SatProblem::setAtom(int, int) [91]
                0.00    0.00      33/33          SatProblem::rewriteWL(int, int) [92]
-----------------------------------------------
                0.00    0.00       1/1           SliceSampling::malearn(int, bool, char*) [5]
[51]     0.0    0.00    0.00       1         SliceSampling::sampleU() [51]
                0.00    0.00     137/520474      SatProblem::getGrand() [40]
                0.00    0.00     137/274         SatProblem::getTheta(int) [87]
-----------------------------------------------
                0.00    0.00       1/1           SampleSAT::solve(SatProblem*, int*) [7]
[52]     0.0    0.00    0.00       1         SampleSAT::init_model() [52]
                0.00    0.00     104/520474      SatProblem::getGrand() [40]
                0.00    0.00     170/7106652     SatProblem::getVar(int) [56]
-----------------------------------------------
                0.00    0.00     170/7106652     SampleSAT::init_model() [52]
                0.00    0.00  121929/7106652     SampleSAT::randomWalk() [14]
                0.00    0.00  132087/7106652     SampleSAT::simAnnealing() [15]
                0.00    0.00 6852466/7106652     SampleSAT::greedyWalk() [9]
[56]     0.0    0.00    0.00 7106652         SatProblem::getVar(int) [56]
-----------------------------------------------
                0.00    0.00  408057/408057      SampleSAT::randomWalk() [14]
[57]     0.0    0.00    0.00  408057         SatProblem::getCnjSize(int) [57]
-----------------------------------------------
                0.00    0.00  207850/207850      SatProblem::getCnj(int, int) [59]
[58]     0.0    0.00    0.00  207850         SatProblem::getCnf(int) [58]
-----------------------------------------------
                0.00    0.00  207850/207850      SampleSAT::randomWalk() [14]
[59]     0.0    0.00    0.00  207850         SatProblem::getCnj(int, int) [59]
                0.00    0.00  207850/207850      SatProblem::getCnf(int) [58]
-----------------------------------------------
                0.00    0.00   50010/191564      SampleSAT::randomWalk() [14]
                0.00    0.00   50018/191564      SampleSAT::greedyWalk() [9]
                0.00    0.00   91536/191564      SampleSAT::simAnnealing() [15]
[60]     0.0    0.00    0.00  191564         SatProblem::addNumSat(int) [60]
-----------------------------------------------
                0.00    0.00   99972/99972       SampleSAT::simAnnealing() [15]
[61]     0.0    0.00    0.00   99972         SampleSAT::getTemp() [61]
-----------------------------------------------
                0.00    0.00      33/4391        std::allocator<int>::allocator() [93]
                0.00    0.00    4358/4391        std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [65]
[62]     0.0    0.00    0.00    4391         __gnu_cxx::new_allocator<int>::new_allocator() [62]
-----------------------------------------------
                0.00    0.00      33/4391        std::allocator<int>::~allocator() [94]
                0.00    0.00    4358/4391        std::allocator<int>::~allocator() [66]
[63]     0.0    0.00    0.00    4391         __gnu_cxx::new_allocator<int>::~new_allocator() [63]
-----------------------------------------------
                0.00    0.00     548/4358        std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [31]
                0.00    0.00    3810/4358        std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [71]
[64]     0.0    0.00    0.00    4358         std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [64]
-----------------------------------------------
                0.00    0.00     548/4358        std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [31]
                0.00    0.00    3810/4358        std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [71]
[65]     0.0    0.00    0.00    4358         std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [65]
                0.00    0.00    4358/4391        __gnu_cxx::new_allocator<int>::new_allocator() [62]
-----------------------------------------------
                0.00    0.00     548/4358        std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [31]
                0.00    0.00    3810/4358        std::list<int, std::allocator<int> >::_M_create_node(int const&) [73]
[66]     0.0    0.00    0.00    4358         std::allocator<int>::~allocator() [66]
                0.00    0.00    4358/4391        __gnu_cxx::new_allocator<int>::~new_allocator() [63]
-----------------------------------------------
                0.00    0.00     548/4358        void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [32]
                0.00    0.00    3810/4358        __gnu_cxx::new_allocator<int>::construct(int*, int const&) [69]
[67]     0.0    0.00    0.00    4358         operator new(unsigned int, void*) [67]
-----------------------------------------------
                0.00    0.00    3810/3810        std::_List_base<int, std::allocator<int> >::_M_get_node() [72]
[68]     0.0    0.00    0.00    3810         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [68]
                0.00    0.00    3810/3810        __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [70]
-----------------------------------------------
                0.00    0.00    3810/3810        std::list<int, std::allocator<int> >::_M_create_node(int const&) [73]
[69]     0.0    0.00    0.00    3810         __gnu_cxx::new_allocator<int>::construct(int*, int const&) [69]
                0.00    0.00    3810/4358        operator new(unsigned int, void*) [67]
-----------------------------------------------
                0.00    0.00    3810/3810        __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [68]
[70]     0.0    0.00    0.00    3810         __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [70]
-----------------------------------------------
                0.00    0.00    3810/3810        std::list<int, std::allocator<int> >::_M_create_node(int const&) [73]
[71]     0.0    0.00    0.00    3810         std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [71]
                0.00    0.00    3810/4358        std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [64]
                0.00    0.00    3810/4358        std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [65]
-----------------------------------------------
                0.00    0.00    3810/3810        std::list<int, std::allocator<int> >::_M_create_node(int const&) [73]
[72]     0.0    0.00    0.00    3810         std::_List_base<int, std::allocator<int> >::_M_get_node() [72]
                0.00    0.00    3810/3810        __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [68]
-----------------------------------------------
                0.00    0.00    3810/3810        std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [74]
[73]     0.0    0.00    0.00    3810         std::list<int, std::allocator<int> >::_M_create_node(int const&) [73]
                0.00    0.00    3810/3810        std::_List_base<int, std::allocator<int> >::_M_get_node() [72]
                0.00    0.00    3810/3810        std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [71]
                0.00    0.00    3810/3810        __gnu_cxx::new_allocator<int>::construct(int*, int const&) [69]
                0.00    0.00    3810/4358        std::allocator<int>::~allocator() [66]
-----------------------------------------------
                0.00    0.00    3810/3810        std::list<int, std::allocator<int> >::push_back(int const&) [47]
[74]     0.0    0.00    0.00    3810         std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&) [74]
                0.00    0.00    3810/3810        std::list<int, std::allocator<int> >::_M_create_node(int const&) [73]
-----------------------------------------------
                0.00    0.00     548/1096        std::list<int, std::allocator<int> >::begin() const [81]
                0.00    0.00     548/1096        std::list<int, std::allocator<int> >::end() const [80]
[75]     0.0    0.00    0.00    1096         std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*) [75]
-----------------------------------------------
                0.00    0.00       4/552         std::allocator<std::_List_node<int> >::allocator() [122]
                0.00    0.00     548/552         std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [82]
